s,N,a,ratio_neg,ratio_pos,,
0.693147181,1000,2,1.010822024,1.10943077,,
0.693147181,2000,2,0.989708517,1.069718679,,
0.693147181,3000,2,1.003519029,1.097912108,,
0.693147181,5000,2,0.983111999,1.001180294,,
0.693147181,7000,2,0.985031427,1.017487378,,
0.693147181,10000,2,0.974242253,1.057919129,,
0.693147181,50000,2,1.025638424,0.984290602,,
0.693147181,100000,2,0.994990434,0.996455884,,
0.693147181,100,3,1.055690528,1.474328834,,
0.693147181,200,3,0.990856235,1.251531621,,
0.693147181,300,3,1.065427823,1.28729743,,
0.693147181,500,3,1.035024206,1.171581297,,
0.693147181,700,3,1.009530088,1.125573315,,
0.693147181,1000,3,1.052223161,1.178241447,,
0.693147181,2000,3,1.017179242,1.098005389,,
0.693147181,3000,3,1.011176474,1.124869019,,
0.693147181,5000,3,1.013921666,1.042580157,,
0.693147181,7000,3,0.988929103,1.038330213,,
0.693147181,10000,3,0.985330733,1.073299477,,
0.693147181,50000,3,1.010679595,0.98196504,,
0.693147181,100000,3,0.998082348,1.00998307,,
0.693147181,100,4,1.159292813,1.753607356,,
0.693147181,200,4,1.059843992,1.439990479,,
0.693147181,300,4,1.134717426,1.414515744,,
0.693147181,500,4,1.089439619,1.292783963,,
0.693147181,700,4,1.063928702,1.205450356,,
0.693147181,1000,4,1.070918749,1.261320903,,
0.693147181,2000,4,1.050426829,1.145925747,,
0.693147181,3000,4,1.033490513,1.155158335,,
0.693147181,5000,4,1.026053463,1.082214532,,
0.693147181,7000,4,1.016912746,1.080677053,,
0.693147181,10000,4,1.003471909,1.079694338,,
0.693147181,50000,4,1.021696127,0.995948219,,
0.693147181,100000,4,1.008033621,1.021931483,,
0.693147181,100,5,1.273563096,2.075965019,,
0.693147181,200,5,1.165171238,1.636711087,,
0.693147181,300,5,1.227320236,1.561249227,,
0.693147181,500,5,1.154108022,1.429099714,,
0.693147181,700,5,1.143034013,1.320501935,,
0.693147181,1000,5,1.117257416,1.35021045,,
0.693147181,2000,5,1.102980411,1.197257835,,
0.693147181,3000,5,1.076249977,1.200435283,,
0.693147181,5000,5,1.061622675,1.11401066,,
0.693147181,7000,5,1.053180742,1.113788719,,
0.693147181,10000,5,1.02856247,1.093890844,,
0.693147181,50000,5,1.034961322,1.011196741,,
0.693147181,100000,5,1.015440553,1.035564807,,
0.693147181,100,6,1.41131813,2.47648119,,
0.693147181,200,6,1.284032549,1.907633565,,
0.693147181,300,6,1.33767293,1.759269418,,
0.693147181,500,6,1.245815551,1.602656042,,
0.693147181,700,6,1.220139148,1.450196963,,
0.693147181,1000,6,1.179931164,1.456683723,,
0.693147181,2000,6,1.152416505,1.290897175,,
0.693147181,3000,6,1.131152178,1.251155567,,
0.693147181,5000,6,1.089746474,1.14658991,,
0.693147181,7000,6,1.086087251,1.154193753,,
0.693147181,10000,6,1.058937544,1.123738412,,
0.693147181,50000,6,1.043903577,1.032567641,,
0.693147181,100000,6,1.020642421,1.039560079,,
0.693147181,100,7,1.564465865,2.935043624,,
0.693147181,200,7,1.4155491,2.20327931,,
0.693147181,300,7,1.455002131,1.980203431,,
0.693147181,500,7,1.341871129,1.796166476,,
0.693147181,700,7,1.317126954,1.600710308,,
0.693147181,1000,7,1.257657442,1.586273677,,
0.693147181,2000,7,1.21858446,1.37346713,,
0.693147181,3000,7,1.185953529,1.330900178,,
0.693147181,5000,7,1.13487831,1.213080977,,
0.693147181,7000,7,1.136895911,1.203592518,,
0.693147181,10000,7,1.085135366,1.164090296,,
0.693147181,50000,7,1.046959577,1.05422097,,
0.693147181,100000,7,1.026022874,1.040701698,,
0.78845736,100,1,0.902037218,1.080168629,,
0.78845736,200,1,0.92372447,1.084021666,,
0.78845736,300,1,0.952676956,1.043993422,,
0.78845736,500,1,0.941577336,1.049823957,,
0.78845736,700,1,0.983722111,1.022547758,,
0.78845736,1000,1,0.978892928,1.000072591,,
0.78845736,2000,1,0.955022561,1.006314768,,
0.78845736,3000,1,0.956375001,1.028417483,,
0.78845736,5000,1,0.977787468,1.010983141,,
0.78845736,7000,1,0.968471226,1.014499098,,
0.78845736,10000,1,0.996255134,0.994566277,,
0.78845736,50000,1,1.004141665,1.007849707,,
0.78845736,100000,1,0.980273409,1.036696881,,
0.78845736,100,2,0.96033092,1.248775645,,
0.78845736,200,2,0.975181885,1.190108302,,
0.78845736,300,2,0.98303773,1.171763124,,
0.78845736,500,2,1.014476354,1.109817906,,
0.78845736,700,2,1.007342793,1.076402637,,
0.78845736,1000,2,1.008064027,1.06310331,,
0.78845736,2000,2,0.994770193,1.051677978,,
0.78845736,3000,2,0.997749778,1.050067051,,
0.78845736,5000,2,0.979966533,1.02010025,,
0.78845736,7000,2,0.983127509,1.020916783,,
0.78845736,10000,2,1.002816437,1.026900457,,
0.78845736,50000,2,0.980937619,1.02441756,,
0.78845736,100000,2,0.980853899,1.037918535,,
0.78845736,100,3,1.049124984,1.529249158,,
0.78845736,200,3,1.052993674,1.382548523,,
0.78845736,300,3,1.036279919,1.330763661,,
0.78845736,500,3,1.058483203,1.201149327,,
0.78845736,700,3,1.039977053,1.166872799,,
0.78845736,1000,3,1.035151644,1.166171027,,
0.78845736,2000,3,1.021027053,1.095533254,,
0.78845736,3000,3,1.023208555,1.084564884,,
0.78845736,5000,3,0.977069555,1.066414678,,
0.78845736,7000,3,0.992562891,1.05737704,,
0.78845736,10000,3,1.015259596,1.055536194,,
0.78845736,50000,3,0.983868642,1.016751564,,
0.78845736,100000,3,0.986661854,1.040067976,,
0.78845736,100,4,1.158132029,1.862142393,,
0.78845736,200,4,1.151057793,1.594633742,,
0.78845736,300,4,1.116000205,1.506644353,,
0.78845736,500,4,1.126694121,1.344283057,,
0.78845736,700,4,1.101036215,1.292875535,,
0.78845736,1000,4,1.090414441,1.287672409,,
0.78845736,2000,4,1.059005179,1.16371292,,
0.78845736,3000,4,1.06342997,1.144056725,,
0.78845736,5000,4,0.991123927,1.122519575,,
0.78845736,7000,4,1.012543602,1.099312016,,
0.78845736,10000,4,1.033777993,1.094817475,,
0.78845736,50000,4,0.972474897,1.03245216,,
0.78845736,100000,4,0.989407539,1.040096797,,
0.78845736,100,5,1.299954803,2.293841917,,
0.78845736,200,5,1.266229076,1.867700048,,
0.78845736,300,5,1.228655246,1.736129177,,
0.78845736,500,5,1.21607768,1.512637197,,
0.78845736,700,5,1.179288934,1.431195111,,
0.78845736,1000,5,1.159717799,1.410312806,,
0.78845736,2000,5,1.118837907,1.247552977,,
0.78845736,3000,5,1.111257024,1.212887763,,
0.78845736,5000,5,1.034677122,1.180705604,,
0.78845736,7000,5,1.050715428,1.147191583,,
0.78845736,10000,5,1.058630611,1.129260101,,
0.78845736,50000,5,0.986189906,1.047973888,,
0.78845736,100000,5,0.994783303,1.064209865,,
0.78845736,100,6,1.456102394,2.795296627,,
0.78845736,200,6,1.410902834,2.214404415,,
0.78845736,300,6,1.348689565,2.003546962,,
0.78845736,500,6,1.323199469,1.711159161,,
0.78845736,700,6,1.273910799,1.590258543,,
0.78845736,1000,6,1.245541297,1.558334553,,
0.78845736,2000,6,1.19160605,1.340262318,,
0.78845736,3000,6,1.177492404,1.313129855,,
0.78845736,5000,6,1.076829077,1.236980925,,
0.78845736,7000,6,1.085001787,1.199380326,,
0.78845736,10000,6,1.086684616,1.174408113,,
0.78845736,50000,6,1.002810658,1.068085912,,
0.78845736,100000,6,1.002157331,1.066939765,,
0.78845736,100,7,1.619186721,3.399256287,,
0.78845736,200,7,1.56374037,2.604604431,,
0.78845736,300,7,1.478463047,2.314102537,,
0.78845736,500,7,1.440039473,1.92993783,,
0.78845736,700,7,1.386594802,1.778286012,,
0.78845736,1000,7,1.342807468,1.727413545,,
0.78845736,2000,7,1.266156479,1.457021434,,
0.78845736,3000,7,1.251441172,1.421066632,,
0.78845736,5000,7,1.126223635,1.312466769,,
0.78845736,7000,7,1.134904518,1.270011901,,
0.78845736,10000,7,1.123782223,1.220898351,,
0.78845736,50000,7,1.016491295,1.101618858,,
0.78845736,100000,7,1.019378343,1.080918329,,
0.916290732,100,1,0.906519264,1.141249326,,
0.916290732,200,1,0.922052606,1.096400101,,
0.916290732,300,1,0.92521726,1.082416391,,
0.916290732,500,1,0.946110763,1.06243879,,
0.916290732,700,1,0.998172414,1.084499147,,
0.916290732,1000,1,0.950898659,1.050487212,,
0.916290732,2000,1,0.976020863,1.020473668,,
0.916290732,3000,1,0.942538881,0.98652827,,
0.916290732,5000,1,0.957337932,1.027326015,,
0.916290732,7000,1,0.939386435,1.002422496,,
0.916290732,10000,1,1.020336448,0.993106002,,
0.916290732,50000,1,0.990314739,0.99497056,,
0.916290732,100000,1,0.988074719,0.98185743,,
0.916290732,100,2,0.963421057,1.434447634,,
0.916290732,200,2,0.967146514,1.278406152,,
0.916290732,300,2,0.967037278,1.177026819,,
0.916290732,500,2,0.965128894,1.145838404,,
0.916290732,700,2,1.007066995,1.167788664,,
0.916290732,1000,2,0.966905084,1.120221927,,
0.916290732,2000,2,1.003409252,1.07897919,,
0.916290732,3000,2,0.958192886,1.021405276,,
0.916290732,5000,2,0.990725363,1.051140242,,
0.916290732,7000,2,0.979412834,1.04323869,,
0.916290732,10000,2,1.023943977,0.990767761,,
0.916290732,50000,2,1.02111459,0.992729362,,
0.916290732,100000,2,0.975512746,1.002216208,,
0.916290732,100,3,1.056658829,1.81044085,,
0.916290732,200,3,1.030795953,1.510474527,,
0.916290732,300,3,1.061857869,1.336204721,,
0.916290732,500,3,1.007319337,1.31574443,,
0.916290732,700,3,1.055603477,1.272045411,,
0.916290732,1000,3,1.009175236,1.212225159,,
0.916290732,2000,3,1.045505176,1.13702292,,
0.916290732,3000,3,1.001600575,1.096700952,,
0.916290732,5000,3,1.023726524,1.109801657,,
0.916290732,7000,3,1.011537879,1.102072414,,
0.916290732,10000,3,1.064054703,1.02808764,,
0.916290732,50000,3,1.015964016,1.020357534,,
0.916290732,100000,3,0.992213136,1.020950338,,
0.916290732,100,4,1.200163375,2.319972001,,
0.916290732,200,4,1.133248265,1.838261279,,
0.916290732,300,4,1.17266176,1.566454666,,
0.916290732,500,4,1.095167642,1.505138185,,
0.916290732,700,4,1.142701957,1.440834061,,
0.916290732,1000,4,1.082739199,1.371367929,,
0.916290732,2000,4,1.092877974,1.221834295,,
0.916290732,3000,4,1.039437907,1.184618144,,
0.916290732,5000,4,1.055043602,1.181025948,,
0.916290732,7000,4,1.047551155,1.159628825,,
0.916290732,10000,4,1.074586201,1.067232699,,
0.916290732,50000,4,1.027687246,1.042944524,,
0.916290732,100000,4,1.013245017,1.039546732,,
0.916290732,100,5,1.36877291,2.962336905,,
0.916290732,200,5,1.275123854,2.276155789,,
0.916290732,300,5,1.305403791,1.835367069,,
0.916290732,500,5,1.187282515,1.722632911,,
0.916290732,700,5,1.24842185,1.648564341,,
0.916290732,1000,5,1.166703265,1.543365046,,
0.916290732,2000,5,1.169501225,1.338631393,,
0.916290732,3000,5,1.102427074,1.280811691,,
0.916290732,5000,5,1.103004115,1.261938595,,
0.916290732,7000,5,1.088295178,1.217670797,,
0.916290732,10000,5,1.106029465,1.136608562,,
0.916290732,50000,5,1.057334999,1.081630128,,
0.916290732,100000,5,1.033030801,1.03775687,,
0.916290732,100,6,1.543265962,3.757287067,,
0.916290732,200,6,1.436630276,2.79918444,,
0.916290732,300,6,1.455517209,2.208849413,,
0.916290732,500,6,1.3022347,2.013273484,,
0.916290732,700,6,1.365902768,1.893482554,,
0.916290732,1000,6,1.259830818,1.742195421,,
0.916290732,2000,6,1.255610486,1.476209769,,
0.916290732,3000,6,1.164820256,1.385866522,,
0.916290732,5000,6,1.161391336,1.35202492,,
0.916290732,7000,6,1.145492061,1.284320943,,
0.916290732,10000,6,1.152807656,1.198438712,,
0.916290732,50000,6,1.096910499,1.111161127,,
0.916290732,100000,6,1.050549832,1.070509898,,
0.916290732,100,7,1.73449774,4.817430713,,
0.916290732,200,7,1.608453356,3.359566927,,
0.916290732,300,7,1.61643613,2.617820317,,
0.916290732,500,7,1.442353995,2.333581763,,
0.916290732,700,7,1.502242546,2.145715177,,
0.916290732,1000,7,1.377657579,1.961987077,,
0.916290732,2000,7,1.351301067,1.634064073,,
0.916290732,3000,7,1.25739755,1.498374226,,
0.916290732,5000,7,1.222006399,1.450646364,,
0.916290732,7000,7,1.207378111,1.359603758,,
0.916290732,10000,7,1.205017486,1.268501825,,
0.916290732,50000,7,1.125847308,1.143272802,,
0.916290732,100000,7,1.074779717,1.089188574,,
0.993251773,100,1,0.879404001,1.138951799,,
0.993251773,200,1,0.907576111,1.09389952,,
0.993251773,300,1,0.9384936,1.045766211,,
0.993251773,500,1,0.947968554,1.058480856,,
0.993251773,700,1,0.946097508,1.004113324,,
0.993251773,1000,1,0.979617737,1.044095677,,
0.993251773,2000,1,0.984731504,1.043389739,,
0.993251773,3000,1,0.992144841,1.003728454,,
0.993251773,5000,1,0.98989394,1.022360657,,
0.993251773,7000,1,1.008597363,1.028033908,,
0.993251773,10000,1,1.023410447,1.005242386,,
0.993251773,50000,1,0.999613347,0.987047254,,
0.993251773,100000,1,0.970965775,0.994217875,,
0.993251773,100,2,0.948208957,1.460921559,,
0.993251773,200,2,0.945999784,1.30345584,,
0.993251773,300,2,0.992927358,1.217229549,,
0.993251773,500,2,0.99530784,1.186604086,,
0.993251773,700,2,0.965215843,1.114089707,,
0.993251773,1000,2,1.001986164,1.132519024,,
0.993251773,2000,2,1.009669629,1.109399036,,
0.993251773,3000,2,1.041464564,1.045241993,,
0.993251773,5000,2,0.99182616,1.077030846,,
0.993251773,7000,2,1.006935174,1.071660549,,
0.993251773,10000,2,1.038115782,1.056131119,,
0.993251773,50000,2,0.995536159,1.003645524,,
0.993251773,100000,2,0.987141596,0.992831745,,
0.993251773,100,3,1.061321181,1.888732194,,
0.993251773,200,3,1.04340504,1.602461308,,
0.993251773,300,3,1.066789587,1.492792864,,
0.993251773,500,3,1.063932562,1.342273539,,
0.993251773,700,3,1.048814061,1.282559379,,
0.993251773,1000,3,1.054543276,1.250503749,,
0.993251773,2000,3,1.040807483,1.181311748,,
0.993251773,3000,3,1.068651958,1.132884265,,
0.993251773,5000,3,1.012286634,1.117880046,,
0.993251773,7000,3,1.021012086,1.112183392,,
0.993251773,10000,3,1.035920502,1.107830175,,
0.993251773,50000,3,1.012851464,1.013796038,,
0.993251773,100000,3,1.0145717,0.988025605,,
0.993251773,100,4,1.21136789,2.509220062,,
0.993251773,200,4,1.168234265,2.000193301,,
0.993251773,300,4,1.19331333,1.792322259,,
0.993251773,500,4,1.166982787,1.561859957,,
0.993251773,700,4,1.145386791,1.466045489,,
0.993251773,1000,4,1.133589601,1.428145594,,
0.993251773,2000,4,1.087173254,1.28133232,,
0.993251773,3000,4,1.120848429,1.222165274,,
0.993251773,5000,4,1.054439501,1.18118631,,
0.993251773,7000,4,1.054386855,1.154786301,,
0.993251773,10000,4,1.067449897,1.151513278,,
0.993251773,50000,4,1.021452916,1.036553648,,
0.993251773,100000,4,1.022557013,1.001293477,,
0.993251773,100,5,1.380242088,3.2592606,,
0.993251773,200,5,1.323334729,2.518962049,,
0.993251773,300,5,1.325646987,2.177679271,,
0.993251773,500,5,1.280856189,1.836996274,,
0.993251773,700,5,1.272167067,1.706255913,,
0.993251773,1000,5,1.236196514,1.609931306,,
0.993251773,2000,5,1.174728542,1.421968378,,
0.993251773,3000,5,1.183740357,1.326171988,,
0.993251773,5000,5,1.092461594,1.271612251,,
0.993251773,7000,5,1.093215403,1.217908479,,
0.993251773,10000,5,1.110479334,1.192232216,,
0.993251773,50000,5,1.024453849,1.064998603,,
0.993251773,100000,5,1.039025354,1.018614713,,
0.993251773,100,6,1.566789507,4.243794017,,
0.993251773,200,6,1.486026154,3.163822942,,
0.993251773,300,6,1.471827295,2.652365626,,
0.993251773,500,6,1.406810409,2.171588141,,
0.993251773,700,6,1.397046256,1.979793524,,
0.993251773,1000,6,1.362506751,1.833122603,,
0.993251773,2000,6,1.264189027,1.577557368,,
0.993251773,3000,6,1.256824236,1.45245651,,
0.993251773,5000,6,1.159824464,1.381966119,,
0.993251773,7000,6,1.15842795,1.304459883,,
0.993251773,10000,6,1.155771553,1.267569788,,
0.993251773,50000,6,1.050516272,1.100952878,,
0.993251773,100000,6,1.059805865,1.038347851,,
0.993251773,100,7,1.747119438,5.451968957,,
0.993251773,200,7,1.664487078,3.881717643,,
0.993251773,300,7,1.630263512,3.208125569,,
0.993251773,500,7,1.554378494,2.571022396,,
0.993251773,700,7,1.533565876,2.30362702,,
0.993251773,1000,7,1.486193848,2.079775616,,
0.993251773,2000,7,1.363138985,1.750600767,,
0.993251773,3000,7,1.348063802,1.608614399,,
0.993251773,5000,7,1.238014134,1.5114655,,
0.993251773,7000,7,1.220559261,1.392436566,,
0.993251773,10000,7,1.219176129,1.3426647,,
0.993251773,50000,7,1.076285914,1.134311853,,
0.993251773,100000,7,1.077579945,1.066744039,,
1.098612289,100,1,0.865402574,1.137581544,,
1.098612289,200,1,0.886103872,1.116461075,,
1.098612289,300,1,0.904972013,1.081467808,,
1.098612289,500,1,0.931175283,1.087760639,,
1.098612289,700,1,0.949086229,1.020927031,,
1.098612289,1000,1,0.961548145,1.068296791,,
1.098612289,2000,1,0.99216242,1.030783776,,
1.098612289,3000,1,0.969224465,1.036265506,,
1.098612289,5000,1,0.978103335,0.992398486,,
1.098612289,7000,1,0.99972306,1.031876033,,
1.098612289,10000,1,0.9751418,1.004635099,,
1.098612289,50000,1,1.007225532,1.011864209,,
1.098612289,100000,1,1.007543306,1.016844727,,
1.098612289,100,2,0.923575328,1.49848521,,
1.098612289,200,2,0.953557738,1.385938718,,
1.098612289,300,2,0.943812777,1.278032376,,
1.098612289,500,2,0.970061283,1.206207889,,
1.098612289,700,2,0.983628848,1.186999072,,
1.098612289,1000,2,0.978858304,1.164881116,,
1.098612289,2000,2,1.000142159,1.117552948,,
1.098612289,3000,2,0.967018941,1.087634643,,
1.098612289,5000,2,0.998164755,1.058522119,,
1.098612289,7000,2,0.996052126,1.043918864,,
1.098612289,10000,2,1.004663592,1.038015564,,
1.098612289,50000,2,0.999332735,1.037596249,,
1.098612289,100000,2,0.994514637,1.040226458,,
1.098612289,100,3,1.04214579,2.034716709,,
1.098612289,200,3,1.052458291,1.727404645,,
1.098612289,300,3,1.049575098,1.536975487,,
1.098612289,500,3,1.058179043,1.426188826,,
1.098612289,700,3,1.054119333,1.364396381,,
1.098612289,1000,3,1.042647738,1.276373994,,
1.098612289,2000,3,1.043470078,1.196386581,,
1.098612289,3000,3,1.00900107,1.155744739,,
1.098612289,5000,3,1.014163073,1.124092827,,
1.098612289,7000,3,1.027130152,1.095545021,,
1.098612289,10000,3,1.040341462,1.096639632,,
1.098612289,50000,3,0.984782172,1.060448815,,
1.098612289,100000,3,1.002766753,1.045289845,,
1.098612289,100,4,1.198750473,2.737829029,,
1.098612289,200,4,1.198618187,2.219572377,,
1.098612289,300,4,1.181994716,1.948306251,,
1.098612289,500,4,1.176372948,1.727801153,,
1.098612289,700,4,1.154846081,1.609367519,,
1.098612289,1000,4,1.155259333,1.476861132,,
1.098612289,2000,4,1.122345059,1.313239467,,
1.098612289,3000,4,1.05945648,1.249174531,,
1.098612289,5000,4,1.066748067,1.203871979,,
1.098612289,7000,4,1.070050328,1.158375901,,
1.098612289,10000,4,1.078379,1.152116926,,
1.098612289,50000,4,1.005475576,1.093538211,,
1.098612289,100000,4,1.01215501,1.060694014,,
1.098612289,100,5,1.377350332,3.767760333,,
1.098612289,200,5,1.365522465,2.826480193,,
1.098612289,300,5,1.326049024,2.417521116,,
1.098612289,500,5,1.322136228,2.071001523,,
1.098612289,700,5,1.279805541,1.918936018,,
1.098612289,1000,5,1.260310613,1.677840824,,
1.098612289,2000,5,1.209661405,1.473706338,,
1.098612289,3000,5,1.137449534,1.367590347,,
1.098612289,5000,5,1.145752728,1.324680895,,
1.098612289,7000,5,1.118679229,1.239169645,,
1.098612289,10000,5,1.124658821,1.219250822,,
1.098612289,50000,5,1.022168302,1.12308988,,
1.098612289,100000,5,1.023643714,1.087126042,,
1.098612289,100,6,1.565041482,5.138048309,,
1.098612289,200,6,1.540167056,3.563370017,,
1.098612289,300,6,1.511403126,2.960154536,,
1.098612289,500,6,1.471098926,2.508807827,,
1.098612289,700,6,1.425438772,2.270302071,,
1.098612289,1000,6,1.390507689,1.954063445,,
1.098612289,2000,6,1.309226073,1.667455409,,
1.098612289,3000,6,1.239187247,1.525155185,,
1.098612289,5000,6,1.225110263,1.447672943,,
1.098612289,7000,6,1.187577329,1.337661019,,
1.098612289,10000,6,1.186779981,1.314786831,,
1.098612289,50000,6,1.046374779,1.157251139,,
1.098612289,100000,6,1.038523316,1.109538851,,
1.098612289,100,7,1.763637209,6.826178991,,
1.098612289,200,7,1.72541004,4.489334505,,
1.098612289,300,7,1.688659081,3.664980168,,
1.098612289,500,7,1.641385397,3.001683714,,
1.098612289,700,7,1.585465186,2.692266318,,
1.098612289,1000,7,1.534262281,2.240661541,,
1.098612289,2000,7,1.42435806,1.878242901,,
1.098612289,3000,7,1.344821291,1.712161303,,
1.098612289,5000,7,1.318154937,1.59820582,,
1.098612289,7000,7,1.259979758,1.460369123,,
1.098612289,10000,7,1.24692514,1.419559969,,
1.098612289,50000,7,1.079958235,1.202706922,,
1.098612289,100000,7,1.059500247,1.140795409,,
1.193922468,100,1,0.822496856,1.166775117,,
1.193922468,200,1,0.8856269,1.111324436,,
1.193922468,300,1,0.906230039,1.087597288,,
1.193922468,500,1,0.90956866,1.102638229,,
1.193922468,700,1,0.912629768,1.077701967,,
1.193922468,1000,1,0.955767137,1.057626498,,
1.193922468,2000,1,0.974578064,1.048425432,,
1.193922468,3000,1,0.972224185,1.016507404,,
1.193922468,5000,1,0.99123128,1.02972503,,
1.193922468,7000,1,0.973360758,1.012756384,,
1.193922468,10000,1,0.973912849,1.019645835,,
1.193922468,50000,1,1.014135884,1.028541987,,
1.193922468,100000,1,1.007770923,1.022469498,,
1.193922468,100,2,0.907934258,1.588523266,,
1.193922468,200,2,0.94616631,1.440862525,,
1.193922468,300,2,0.948511565,1.247552383,,
1.193922468,500,2,0.968501848,1.236829848,,
1.193922468,700,2,0.970912033,1.194559999,,
1.193922468,1000,2,0.969874997,1.156542915,,
1.193922468,2000,2,0.999817002,1.11276388,,
1.193922468,3000,2,0.980621518,1.081104285,,
1.193922468,5000,2,0.956356636,1.067605925,,
1.193922468,7000,2,0.983217895,1.062535078,,
1.193922468,10000,2,1.008425971,1.077318974,,
1.193922468,50000,2,0.965688919,1.042156118,,
1.193922468,100000,2,0.983096429,1.018217383,,
1.193922468,100,3,1.054062213,2.172626311,,
1.193922468,200,3,1.066423634,1.867353487,,
1.193922468,300,3,1.045287627,1.556334751,,
1.193922468,500,3,1.040301709,1.453230846,,
1.193922468,700,3,1.050910448,1.398459125,,
1.193922468,1000,3,1.047878243,1.315570189,,
1.193922468,2000,3,1.066880323,1.20568651,,
1.193922468,3000,3,1.028327222,1.180140673,,
1.193922468,5000,3,0.983022699,1.144027914,,
1.193922468,7000,3,1.026683985,1.123924982,,
1.193922468,10000,3,1.040956032,1.123861498,,
1.193922468,50000,3,0.984932212,1.070516448,,
1.193922468,100000,3,1.001759749,1.035199995,,
1.193922468,100,4,1.239073812,3.093130032,,
1.193922468,200,4,1.206324231,2.463305967,,
1.193922468,300,4,1.180442917,1.99524347,,
1.193922468,500,4,1.174782351,1.754772687,,
1.193922468,700,4,1.161551702,1.683807135,,
1.193922468,1000,4,1.140814529,1.54565698,,
1.193922468,2000,4,1.149268586,1.364306675,,
1.193922468,3000,4,1.079151414,1.311359201,,
1.193922468,5000,4,1.037286978,1.248183887,,
1.193922468,7000,4,1.078794262,1.192388627,,
1.193922468,10000,4,1.089188181,1.203739776,,
1.193922468,50000,4,1.015294593,1.11310595,,
1.193922468,100000,4,1.030252479,1.062319679,,
1.193922468,100,5,1.425910717,4.411869683,,
1.193922468,200,5,1.376364533,3.235886232,,
1.193922468,300,5,1.346452622,2.536662366,,
1.193922468,500,5,1.320751924,2.125637279,,
1.193922468,700,5,1.302317912,2.02728689,,
1.193922468,1000,5,1.26353145,1.818857526,,
1.193922468,2000,5,1.25364635,1.575204256,,
1.193922468,3000,5,1.156539994,1.464106437,,
1.193922468,5000,5,1.10328763,1.357089297,,
1.193922468,7000,5,1.14699474,1.299841334,,
1.193922468,10000,5,1.134321862,1.281716201,,
1.193922468,50000,5,1.046267081,1.148901392,,
1.193922468,100000,5,1.04617347,1.086051366,,
1.193922468,100,6,1.622565402,6.156300697,,
1.193922468,200,6,1.55715611,4.216214054,,
1.193922468,300,6,1.521697464,3.201710361,,
1.193922468,500,6,1.484559396,2.585688356,,
1.193922468,700,6,1.458779655,2.450879824,,
1.193922468,1000,6,1.397499135,2.148115706,,
1.193922468,2000,6,1.377139766,1.800654017,,
1.193922468,3000,6,1.260887426,1.641279113,,
1.193922468,5000,6,1.193844219,1.503801691,,
1.193922468,7000,6,1.229105614,1.403553061,,
1.193922468,10000,6,1.202947024,1.382007204,,
1.193922468,50000,6,1.087367633,1.185300339,,
1.193922468,100000,6,1.068081788,1.116415567,,
1.193922468,100,7,1.812049531,8.484074761,,
1.193922468,200,7,1.749445985,5.460650079,,
1.193922468,300,7,1.702588836,4.035986633,,
1.193922468,500,7,1.661510502,3.121239856,,
1.193922468,700,7,1.622045934,2.9363995,,
1.193922468,1000,7,1.553160367,2.5297368,,
1.193922468,2000,7,1.511875511,2.06451298,,
1.193922468,3000,7,1.3696298,1.860817385,,
1.193922468,5000,7,1.298105038,1.677818962,,
1.193922468,7000,7,1.314923962,1.536899441,,
1.193922468,10000,7,1.289314205,1.504275236,,
1.193922468,50000,7,1.125730402,1.248201838,,
1.193922468,100000,7,1.095657339,1.155449536,,
1.252762968,100,1,0.830681592,1.174572987,,
1.252762968,200,1,0.900666941,1.122234761,,
1.252762968,300,1,0.914040848,1.140799002,,
1.252762968,500,1,0.921194876,1.092836705,,
1.252762968,700,1,0.924226544,1.032787662,,
1.252762968,1000,1,0.95497358,1.063703471,,
1.252762968,2000,1,0.969538572,1.044102815,,
1.252762968,3000,1,0.951440407,1.013076798,,
1.252762968,5000,1,0.960155715,1.026330913,,
1.252762968,7000,1,0.976128791,1.033950188,,
1.252762968,10000,1,0.988135222,0.99414297,,
1.252762968,50000,1,0.978283288,1.021502482,,
1.252762968,100000,1,0.998026139,1.005721132,,
1.252762968,100,2,0.918853783,1.614381498,,
1.252762968,200,2,0.959596754,1.408409944,,
1.252762968,300,2,0.974353932,1.380122667,,
1.252762968,500,2,0.962189303,1.245111229,,
1.252762968,700,2,0.968100436,1.221983003,,
1.252762968,1000,2,0.974665321,1.184802605,,
1.252762968,2000,2,0.995465692,1.132540959,,
1.252762968,3000,2,0.974169976,1.093994718,,
1.252762968,5000,2,0.975940442,1.067367531,,
1.252762968,7000,2,0.987589794,1.077347129,,
1.252762968,10000,2,1.008989637,1.02024291,,
1.252762968,50000,2,0.993215091,1.029173018,,
1.252762968,100000,2,1.003709452,1.037520443,,
1.252762968,100,3,1.06063719,2.350272657,,
1.252762968,200,3,1.079634297,1.899398314,,
1.252762968,300,3,1.079192192,1.739471776,,
1.252762968,500,3,1.058410203,1.520990462,,
1.252762968,700,3,1.037797515,1.478750455,,
1.252762968,1000,3,1.053454872,1.341956973,,
1.252762968,2000,3,1.059720232,1.259939759,,
1.252762968,3000,3,1.037563989,1.205486124,,
1.252762968,5000,3,1.015189211,1.149206151,,
1.252762968,7000,3,1.016937163,1.136998707,,
1.252762968,10000,3,1.052213135,1.084864058,,
1.252762968,50000,3,1.001189621,1.054372821,,
1.252762968,100000,3,1.020582218,1.051786222,,
